Accel_X,Accel_Y,Accel_Z,Body_Temp_F,Heart_rate,label,Predicted_Activity,Status
2.01,-0.11,9.05,84.76,186,walking,walking,abnormal
0.2,0.35,10.53,84.76,198,walking,walking,abnormal
1.92,0.45,9.6,84.76,182,walking,walking,abnormal
1.15,0.26,9.72,84.76,174,walking,walking,abnormal
1.68,0.41,10.02,84.76,179,walking,walking,abnormal
0.58,-0.24,9.73,84.76,179,walking,walking,abnormal
0.83,-0.6,9.84,84.76,179,walking,walking,abnormal
1.37,-0.6,8.93,84.76,0,walking,walking,abnormal
1.82,-0.02,8.48,84.76,211,walking,walking,abnormal
0.67,1.56,11.41,84.76,211,walking,walking,abnormal
1.56,-0.83,9.6,84.76,148,walking,walking,abnormal
0.16,-1.32,10.19,84.76,127,walking,walking,abnormal
1.38,-0.72,8.8,84.65,127,walking,walking,abnormal
0.79,0.52,9.78,84.76,108,walking,walking,abnormal
1.75,0.85,8.99,84.65,99,walking,walking,abnormal
0.99,1.74,11.13,84.76,97,walking,walking,abnormal
2.16,-0.7,9.36,84.65,97,walking,walking,abnormal
0.8,-1.5,10.28,84.76,97,walking,walking,abnormal
1.49,0.34,8.61,84.76,0,walking,walking,abnormal
1.7,0.14,9.94,84.65,0,walking,walking,abnormal
1.85,0.35,9.26,84.65,0,walking,walking,abnormal
1.78,-0.72,9.83,84.65,0,walking,walking,abnormal
0.69,-0.74,9.57,84.65,0,walking,walking,abnormal
1.45,0.1,8.86,84.65,0,walking,walking,abnormal
0.95,0.64,12.03,84.65,0,walking,walking,abnormal
2.22,-0.14,9.78,84.65,0,walking,walking,abnormal
1.37,-0.31,9.86,84.65,0,walking,walking,abnormal
2.19,-1.07,8.78,84.65,0,walking,walking,abnormal
1.86,0.2,9.42,84.65,43,walking,walking,abnormal
0.95,-0.49,9.77,84.65,45,walking,walking,abnormal
1.61,-0.65,10.0,84.65,45,walking,walking,abnormal
0.64,-0.97,9.93,84.65,46,walking,walking,abnormal
1.58,-1.47,9.75,84.54,48,walking,walking,abnormal
1.19,0.18,9.81,84.65,57,walking,walking,abnormal
1.05,0.69,10.28,84.65,71,walking,walking,abnormal
1.17,0.75,9.92,84.65,96,walking,walking,abnormal
1.05,0.34,9.87,84.54,106,walking,walking,abnormal
1.06,0.77,10.27,84.65,131,walking,walking,abnormal
1.23,-0.2,9.35,84.65,126,walking,walking,abnormal
1.53,-2.52,8.4,84.65,126,walking,walking,abnormal
0.09,-0.71,8.92,84.65,118,walking,walking,abnormal
1.45,-0.25,9.61,84.65,119,walking,walking,abnormal
0.25,0.0,10.33,84.54,110,walking,walking,abnormal
1.33,0.01,10.02,84.54,104,walking,walking,abnormal
0.3,0.06,10.52,84.54,104,walking,walking,abnormal
0.52,0.05,9.9,84.65,97,walking,walking,abnormal
1.8,0.74,9.76,84.65,92,walking,walking,abnormal
0.79,1.32,10.16,84.54,92,walking,walking,abnormal
1.36,1.31,9.48,84.54,86,walking,walking,abnormal
0.93,1.77,9.85,84.65,86,walking,walking,abnormal
1.84,2.0,9.79,84.54,73,walking,walking,abnormal
0.43,-2.16,9.98,84.54,73,walking,walking,abnormal
2.22,-1.09,10.37,84.54,73,walking,walking,abnormal
2.25,-2.02,9.45,84.65,61,walking,walking,abnormal
1.33,-1.82,9.74,84.54,57,walking,walking,abnormal
2.15,-2.76,9.71,84.54,57,walking,walking,abnormal
2.23,-1.57,10.34,84.54,54,walking,walking,abnormal
0.96,-3.15,10.47,84.54,54,walking,walking,abnormal
1.72,-1.52,9.24,84.54,61,walking,walking,abnormal
2.18,-0.66,10.04,84.54,69,walking,walking,abnormal
1.23,-2.11,9.96,84.54,107,walking,walking,abnormal
1.41,-1.36,10.11,84.54,114,walking,walking,abnormal
0.78,-0.84,9.6,84.54,122,walking,walking,abnormal
1.9,-1.17,9.89,84.54,122,walking,walking,abnormal
0.92,-1.45,10.18,84.54,122,walking,walking,abnormal
1.99,-1.19,9.95,84.54,122,walking,walking,abnormal
-0.07,-0.63,11.42,84.54,0,walking,walking,abnormal
1.43,-0.84,9.93,84.54,157,walking,walking,abnormal
1.52,-1.68,9.96,84.54,157,walking,walking,abnormal
0.9,0.16,10.11,84.54,124,walking,walking,abnormal
-0.23,-1.56,9.59,84.54,110,walking,walking,abnormal
1.53,-1.25,9.9,84.54,103,walking,walking,abnormal
0.76,-0.01,10.32,84.54,102,walking,walking,abnormal
2.31,-0.93,9.4,84.54,95,walking,walking,abnormal
0.99,0.33,10.23,84.54,96,walking,walking,abnormal
1.83,-1.55,9.68,84.54,96,walking,walking,abnormal
1.04,-1.17,10.27,84.54,129,walking,walking,abnormal
2.25,-1.17,8.43,84.54,129,walking,walking,abnormal
1.02,-1.12,10.18,84.43,127,walking,walking,abnormal
2.13,-1.18,10.46,84.43,129,walking,walking,abnormal
1.54,-0.58,9.99,84.43,134,walking,walking,abnormal
2.52,-0.19,9.06,84.43,134,walking,walking,abnormal
1.89,-1.5,10.09,84.43,134,walking,walking,abnormal
1.76,-0.03,9.8,84.43,100,walking,walking,abnormal
1.27,-1.5,9.17,84.43,100,walking,walking,abnormal
0.54,-1.54,9.71,84.43,100,walking,walking,abnormal
1.26,-2.12,9.33,84.43,0,walking,walking,abnormal
1.93,-1.37,9.34,84.54,0,walking,walking,abnormal
2.28,-1.3,8.74,84.43,81,walking,walking,abnormal
1.25,-1.07,10.2,84.43,91,walking,walking,abnormal
1.88,-1.21,10.64,84.43,103,walking,walking,abnormal
0.65,-2.22,9.76,84.43,112,walking,walking,abnormal
1.6,-2.34,9.54,84.43,116,walking,walking,abnormal
2.09,-1.89,10.1,84.43,116,walking,walking,abnormal
1.63,-2.18,10.21,84.43,116,walking,walking,abnormal
3.05,-1.16,9.8,84.43,0,walking,walking,abnormal
0.39,-1.09,9.24,84.43,0,walking,walking,abnormal
0.59,0.68,10.24,84.43,0,walking,walking,abnormal
0.5,0.74,9.88,84.43,77,walking,walking,abnormal
0.56,0.74,10.9,84.43,77,walking,walking,abnormal
0.5,0.79,10.49,84.43,77,walking,walking,abnormal
0.77,-0.05,8.5,84.43,0,walking,walking,abnormal
0.46,-1.69,10.05,84.43,0,walking,walking,abnormal
1.35,-1.87,9.44,84.43,173,walking,walking,abnormal
0.5,-1.47,9.49,84.54,150,walking,walking,abnormal
2.13,-1.56,9.54,84.43,150,walking,walking,abnormal
1.04,-1.26,9.83,84.43,127,walking,walking,abnormal
1.15,-2.08,9.75,84.43,124,walking,walking,abnormal
1.51,-1.62,9.33,84.43,125,walking,walking,abnormal
0.59,-0.22,8.9,84.54,127,walking,walking,abnormal
1.41,-0.39,9.17,84.43,129,walking,walking,abnormal
0.74,-1.07,10.63,84.43,132,walking,walking,abnormal
1.25,-1.2,9.53,84.43,132,walking,walking,abnormal
0.9,-0.66,9.55,84.43,132,walking,walking,abnormal
1.4,0.06,9.1,84.43,0,walking,walking,abnormal
0.79,-1.09,9.25,84.43,0,walking,walking,abnormal
1.2,-0.94,9.46,84.43,72,walking,walking,abnormal
-0.16,-1.18,10.27,84.43,72,walking,walking,abnormal
2.05,-1.91,9.48,84.43,69,walking,walking,abnormal
0.18,-0.25,9.77,84.43,71,walking,walking,abnormal
0.31,-0.7,10.48,84.43,71,walking,walking,abnormal
1.52,-1.35,9.88,84.43,63,walking,walking,abnormal
1.34,-0.46,10.44,84.43,63,walking,walking,abnormal
1.19,-0.01,10.42,84.43,62,walking,walking,abnormal
0.26,-0.23,9.98,84.43,62,walking,walking,abnormal
0.93,-1.92,10.56,84.31,57,walking,walking,abnormal
1.74,-0.98,10.45,84.43,57,walking,walking,abnormal
0.63,-0.04,9.82,84.43,57,walking,walking,abnormal
0.41,0.06,9.47,84.31,57,walking,walking,abnormal
1.61,-0.36,9.76,84.31,52,walking,walking,abnormal
1.02,-0.74,8.99,84.31,51,walking,walking,abnormal
2.05,-1.28,8.78,84.43,51,walking,walking,abnormal
1.09,0.53,9.58,84.43,49,walking,walking,abnormal
1.22,-1.39,11.78,75.54,0,running,running,abnormal
1.46,-0.72,10.6,75.54,0,running,running,abnormal
0.79,0.21,6.87,75.43,43,running,running,abnormal
-0.16,-0.11,6.34,75.54,43,running,running,abnormal
1.06,0.69,11.33,75.54,43,running,running,abnormal
2.11,-0.61,7.0,75.54,0,running,running,abnormal
-1.5,-1.28,9.65,75.54,0,running,running,abnormal
-0.98,-1.57,8.04,75.54,165,running,running,abnormal
0.98,1.18,10.14,75.54,164,running,running,abnormal
1.74,-4.05,7.43,75.54,169,running,running,abnormal
-1.57,-0.25,8.36,75.65,164,running,running,abnormal
-0.64,0.16,7.37,75.54,173,running,running,abnormal
1.34,-2.25,5.57,75.54,180,running,running,abnormal
-0.22,-1.47,7.08,75.54,169,running,running,abnormal
2.97,-1.71,9.36,75.54,158,running,running,abnormal
3.38,-4.17,8.4,75.54,166,running,running,abnormal
0.12,-5.1,7.76,75.54,160,running,running,abnormal
2.85,-1.68,12.58,75.54,163,running,running,abnormal
1.54,-0.69,8.29,75.54,169,running,running,abnormal
3.3,-1.1,12.24,75.54,160,running,running,abnormal
7.67,-0.82,15.24,75.54,153,running,running,abnormal
1.94,-0.23,9.83,75.54,156,running,running,abnormal
0.36,-2.28,8.65,75.65,135,running,running,abnormal
1.26,-1.5,6.54,75.54,125,running,running,abnormal
1.43,-2.88,8.42,75.54,112,running,running,abnormal
0.64,-1.14,9.78,75.54,114,running,running,abnormal
1.95,-1.5,6.42,75.54,120,running,running,abnormal
-0.11,-1.03,7.46,75.54,122,running,running,abnormal
3.18,-3.23,7.38,75.54,133,running,running,abnormal
1.26,-3.31,6.42,75.54,157,running,running,abnormal
-1.78,0.24,5.61,75.54,174,running,running,abnormal
1.61,-2.66,6.19,75.54,174,running,running,abnormal
3.29,-2.02,8.52,75.54,174,running,running,abnormal
4.16,-6.56,7.91,75.54,174,running,running,abnormal
2.73,-2.88,11.08,75.54,111,running,running,abnormal
4.26,-1.7,8.53,75.54,111,running,running,abnormal
3.65,-0.13,8.78,75.65,111,running,running,abnormal
1.74,-2.39,5.79,75.54,0,running,running,abnormal
2.69,-3.25,7.65,75.65,133,running,running,abnormal
3.55,-3.12,7.89,75.65,126,running,running,abnormal
2.82,-2.05,5.32,75.54,126,running,running,abnormal
3.38,-0.21,7.02,75.65,118,running,running,abnormal
0.53,-2.86,6.81,75.65,124,running,running,abnormal
1.62,-2.89,9.55,75.65,131,running,running,abnormal
2.16,-0.81,10.49,75.54,131,running,running,abnormal
1.46,-2.74,5.87,75.65,131,running,running,abnormal
2.14,-0.94,6.93,75.65,96,running,running,abnormal
0.21,-3.86,8.18,75.54,96,running,running,abnormal
2.94,-5.1,5.61,75.65,85,running,running,abnormal
1.42,-2.98,5.81,75.54,84,running,running,abnormal
2.83,-0.84,8.03,75.65,85,running,running,abnormal
2.35,-1.39,6.4,75.54,88,running,running,abnormal
2.5,-1.89,9.94,75.65,81,running,running,abnormal
0.59,-1.48,7.34,75.54,78,running,running,abnormal
0.67,-0.73,8.14,75.54,77,running,running,abnormal
5.7,-2.39,8.97,75.54,77,running,running,abnormal
2.23,-0.27,6.95,75.65,77,running,running,abnormal
-1.75,-1.54,7.61,75.54,0,running,running,abnormal
2.57,-3.71,7.52,75.54,236,running,running,abnormal
2.85,-2.21,6.2,75.54,211,running,running,abnormal
2.21,-0.64,5.55,75.54,204,running,running,abnormal
2.5,-1.4,6.95,75.54,183,running,running,abnormal
2.56,-3.82,4.92,75.54,160,running,running,abnormal
3.43,-2.19,4.59,75.54,145,running,running,abnormal
3.4,0.24,6.25,75.65,142,running,running,abnormal
0.84,-2.55,4.21,75.65,146,running,running,abnormal
5.0,-0.43,4.12,75.65,142,running,running,abnormal
1.04,-0.57,6.81,75.65,157,running,running,abnormal
1.52,-1.45,6.53,75.65,163,running,running,abnormal
3.54,-2.62,9.08,75.65,168,running,running,abnormal
3.95,0.36,9.18,75.65,149,running,running,abnormal
3.57,0.51,8.38,75.65,159,running,running,abnormal
2.74,-0.68,6.11,75.65,155,running,running,abnormal
3.4,-1.44,5.34,75.65,141,running,running,abnormal
2.69,-2.11,6.84,75.65,132,running,running,abnormal
4.49,-1.12,7.26,75.65,141,running,running,abnormal
0.28,-2.44,6.23,75.65,143,running,running,abnormal
2.39,-3.73,6.55,75.65,136,running,running,abnormal
2.3,-1.76,6.09,75.65,136,running,running,abnormal
3.54,-1.29,6.94,75.65,109,running,running,abnormal
7.3,-1.05,5.57,75.65,98,running,running,abnormal
3.36,-3.94,4.56,75.65,98,running,running,abnormal
3.56,-2.14,10.89,75.65,93,running,running,abnormal
0.08,-0.89,8.14,75.65,89,running,running,abnormal
3.69,-0.84,13.84,75.65,89,running,running,abnormal
4.22,-1.37,11.52,75.65,89,running,running,abnormal
4.14,-6.69,9.64,75.65,74,running,running,abnormal
-0.26,-0.96,9.92,75.65,67,running,running,abnormal
0.95,-1.9,6.47,75.65,67,running,running,abnormal
2.54,-3.11,6.57,75.65,64,running,running,abnormal
0.98,-2.92,5.46,75.65,64,running,running,abnormal
0.33,-3.01,7.37,75.65,64,running,running,abnormal
-0.85,-3.77,8.69,75.65,0,running,running,abnormal
0.62,-2.95,12.47,75.65,174,running,running,abnormal
2.38,-2.75,11.07,75.65,176,running,running,abnormal
2.37,-1.98,7.82,75.65,174,running,running,abnormal
3.67,-4.07,8.25,75.65,169,running,running,abnormal
0.57,-2.43,6.6,75.65,179,running,running,abnormal
4.16,-0.29,9.91,75.65,176,running,running,abnormal
6.04,-0.14,11.38,75.65,157,running,running,abnormal
3.01,-1.83,13.66,75.65,150,running,running,abnormal
1.67,-1.62,9.87,75.65,147,running,running,abnormal
1.6,-1.85,10.61,75.65,152,running,running,abnormal
3.12,-1.62,7.67,75.65,141,running,running,abnormal
4.47,-1.71,9.2,75.65,157,running,running,abnormal
3.63,-2.43,8.64,75.65,156,running,running,abnormal
0.23,-3.58,8.35,75.65,156,running,running,abnormal
-2.82,-6.21,16.6,75.65,156,running,running,abnormal
3.58,-1.31,8.5,75.65,0,running,running,abnormal
2.62,-2.87,7.63,75.65,164,running,running,abnormal
4.88,0.55,9.96,75.65,160,running,running,abnormal
1.3,-1.02,12.4,75.65,161,running,running,abnormal
0.64,-0.58,7.02,75.65,169,running,running,abnormal
1.75,-1.74,8.96,75.65,164,running,running,abnormal
1.99,-1.56,7.86,75.65,151,running,running,abnormal
3.98,-2.92,5.93,75.65,141,running,running,abnormal
3.22,-0.74,12.65,75.65,146,running,running,abnormal
-0.98,-2.38,9.63,75.65,143,running,running,abnormal
1.19,-1.48,11.79,75.76,134,running,running,abnormal
3.18,-1.57,12.39,75.76,137,running,running,abnormal
2.95,-1.75,11.99,75.76,137,running,running,abnormal
2.15,-1.99,11.66,75.65,145,running,running,abnormal
2.4,-0.6,7.15,75.76,157,running,running,abnormal
3.94,0.34,8.84,75.65,173,running,running,abnormal
1.56,-0.82,7.07,75.65,189,running,running,abnormal
1.47,-3.55,7.0,75.65,189,running,running,abnormal
0.3,-1.97,12.61,75.65,157,running,running,abnormal
3.36,-0.71,6.64,75.65,155,running,running,abnormal
0.55,-0.1,8.73,75.76,146,running,running,abnormal
0.98,-4.07,9.52,75.65,149,running,running,abnormal
1.94,-1.08,9.19,75.76,170,running,running,abnormal
2.27,-1.71,14.73,75.76,191,running,running,abnormal
2.01,-1.12,7.13,75.65,187,running,running,abnormal
1.3,-4.34,10.21,75.65,187,running,running,abnormal
-0.03,-2.79,10.37,75.65,187,running,running,abnormal
2.63,-3.67,13.38,75.76,133,running,running,abnormal
3.79,-3.06,11.41,75.76,114,running,running,abnormal
2.73,-3.37,10.65,75.65,109,running,running,abnormal
1.11,-1.08,10.85,75.76,104,running,running,abnormal
-1.06,-1.41,9.57,75.76,96,running,running,abnormal
3.88,-2.57,12.95,75.76,93,running,running,abnormal
3.04,-1.02,7.3,75.65,95,running,running,abnormal
0.43,-3.3,10.28,75.76,95,running,running,abnormal
-0.08,-1.56,10.43,75.76,95,running,running,abnormal
4.06,-2.79,7.95,75.76,89,running,running,abnormal
4.76,-2.14,13.31,75.76,89,running,running,abnormal
2.82,-2.8,6.29,75.76,89,running,running,abnormal
1.37,-3.55,11.61,75.76,0,running,running,abnormal
2.26,-3.57,8.8,75.76,161,running,running,abnormal
2.9,-0.76,9.78,75.87,161,running,running,abnormal
5.23,-1.14,9.64,75.87,138,running,running,abnormal
4.38,-1.52,8.15,75.76,127,running,running,abnormal
2.6,-3.04,8.14,75.76,134,running,running,abnormal
1.23,-1.91,10.71,75.76,140,running,running,abnormal
2.72,-0.38,9.62,75.76,137,running,running,abnormal
2.09,-1.13,10.16,75.76,161,running,running,abnormal
2.02,-1.18,7.78,75.76,154,running,running,abnormal
3.19,-1.9,9.17,75.76,148,running,running,abnormal
0.6,-4.02,10.18,75.76,141,running,running,abnormal
-0.02,-3.3,9.13,75.76,137,running,running,abnormal
0.04,-2.66,9.14,75.76,138,running,running,abnormal
3.35,-2.0,9.91,75.76,138,running,running,abnormal
2.13,-2.79,8.59,75.76,138,running,running,abnormal
2.2,-5.04,9.65,75.76,0,running,running,abnormal
1.92,-3.27,10.47,75.76,0,running,running,abnormal
0.98,-2.73,8.6,75.76,173,running,running,abnormal
7.23,-1.58,6.42,75.76,180,running,running,abnormal
1.14,-0.58,9.77,75.76,180,running,running,abnormal
0.78,-1.68,9.34,75.76,148,running,running,abnormal
1.38,-2.58,9.95,75.76,138,running,running,abnormal
1.69,-1.71,9.98,75.76,115,running,running,abnormal
0.71,-1.66,9.77,75.76,104,running,running,abnormal
2.86,-1.17,9.11,75.76,98,running,running,abnormal
1.01,-1.2,9.44,75.76,97,running,running,abnormal
2.5,-0.78,10.14,75.76,94,running,running,abnormal
1.01,-1.74,7.59,75.76,90,running,running,abnormal
0.95,-1.12,7.43,75.76,106,running,running,abnormal
2.02,-0.55,6.39,75.76,138,running,running,abnormal
1.48,-0.26,7.41,75.76,157,running,running,abnormal
1.3,-0.97,8.05,75.87,142,running,running,abnormal
2.09,-1.38,8.45,75.76,127,running,running,abnormal
0.87,-1.88,8.31,75.76,120,running,running,abnormal
1.43,0.39,10.14,75.76,120,running,running,abnormal
1.24,0.15,10.23,75.76,120,running,running,abnormal
2.21,-1.62,9.71,75.76,120,running,running,abnormal
1.67,-0.87,9.59,75.76,0,running,running,abnormal
0.86,0.03,8.49,75.76,0,running,running,abnormal
1.68,-0.7,8.76,75.76,0,running,running,abnormal
4.35,-1.43,9.59,75.76,0,running,running,abnormal
2.43,-4.46,9.5,75.76,0,running,running,abnormal
-1.03,-2.31,7.36,75.76,155,running,running,abnormal
1.63,1.07,7.72,75.87,159,running,running,abnormal
4.07,-0.3,7.54,75.87,157,running,running,abnormal
2.51,-2.55,8.72,75.76,158,running,running,abnormal
0.13,-1.5,7.89,75.87,163,running,running,abnormal
2.25,-2.56,7.84,75.76,156,running,running,abnormal
1.2,-2.82,7.56,75.76,144,running,running,abnormal
2.07,-2.41,9.69,75.76,147,running,running,abnormal
0.48,-3.05,10.76,75.76,137,running,running,abnormal
2.39,-1.33,9.23,75.76,140,running,running,abnormal
1.11,-1.61,9.77,75.76,132,running,running,abnormal
3.22,-0.74,9.66,75.76,142,running,running,abnormal
2.96,-2.05,10.45,75.76,144,running,running,abnormal
3.05,2.68,8.98,75.76,152,running,running,abnormal
3.41,0.8,9.3,75.76,142,running,running,abnormal
2.58,0.11,10.48,75.87,150,running,running,abnormal
3.9,1.26,10.18,75.76,144,running,running,abnormal
2.66,-0.67,10.13,75.87,141,running,running,abnormal
0.29,-0.26,8.45,75.87,141,running,running,abnormal
2.94,-1.08,9.13,75.87,141,running,running,abnormal
2.72,-0.23,9.18,75.87,0,running,running,abnormal
5.63,-3.55,11.34,75.87,136,running,running,abnormal
2.99,-4.39,9.0,75.87,150,running,running,abnormal
-0.22,-3.13,9.77,75.76,160,running,running,abnormal
1.24,-1.91,8.37,75.87,177,running,running,abnormal
3.46,-2.56,9.6,75.87,177,running,running,abnormal
3.75,-3.77,6.06,75.87,177,running,running,abnormal
0.25,-4.21,9.44,75.87,0,running,running,abnormal
2.09,-3.0,9.98,75.87,230,running,running,abnormal
-0.29,-2.85,9.82,75.87,204,running,running,abnormal
1.91,-2.74,9.62,75.87,180,running,running,abnormal
0.85,-2.04,10.3,75.87,162,running,running,abnormal
0.44,-2.27,9.41,75.87,159,running,running,abnormal
2.13,-4.65,12.25,75.87,154,running,running,abnormal
-0.32,-2.08,8.99,75.87,160,running,running,abnormal
0.51,-1.49,7.13,75.87,188,running,running,abnormal
2.56,-3.09,10.0,75.87,159,running,running,abnormal
0.81,-1.53,9.05,75.87,144,running,running,abnormal
2.74,-4.29,11.79,75.87,133,running,running,abnormal
2.38,-4.11,8.54,75.87,124,running,running,abnormal
-0.79,-1.11,9.67,75.87,115,running,running,abnormal
0.66,-0.59,10.58,75.87,115,running,running,abnormal
3.33,-1.27,7.95,75.87,113,running,running,abnormal
5.07,-2.12,12.93,75.87,136,running,running,abnormal
0.3,-1.92,9.14,75.87,136,running,running,abnormal
1.26,-0.95,7.67,75.87,136,running,running,abnormal
2.34,0.59,9.77,75.87,0,running,running,abnormal
1.11,-0.49,7.6,75.87,194,running,running,abnormal
3.47,-4.1,10.86,75.87,191,running,running,abnormal
-1.11,-2.95,13.37,75.87,186,running,running,abnormal
-0.14,-0.94,8.51,75.87,188,running,running,abnormal
-0.13,0.23,10.09,75.87,198,running,running,abnormal
3.4,0.82,11.94,75.99,196,running,running,abnormal
1.8,-3.89,7.27,75.87,167,running,running,abnormal
0.64,-5.32,9.71,75.99,151,running,running,abnormal
0.8,-0.21,10.48,75.87,150,running,running,abnormal
2.37,-3.01,9.16,75.87,150,running,running,abnormal
4.23,-1.12,13.06,75.87,150,running,running,abnormal
0.96,-3.24,9.34,75.87,0,running,running,abnormal
1.15,-4.47,8.09,75.99,238,running,running,abnormal
0.47,-2.13,7.93,75.87,203,running,running,abnormal
3.55,-0.43,8.53,75.87,192,running,running,abnormal
3.08,-0.88,10.19,75.76,192,running,running,abnormal
4.3,-2.98,9.57,75.87,192,running,running,abnormal
1.7,-4.23,9.6,75.87,0,running,running,abnormal
1.75,-5.09,11.52,75.87,0,running,running,abnormal
-1.09,-2.78,10.2,75.87,0,running,running,abnormal
0.76,-2.8,9.52,75.87,70,running,running,abnormal
3.19,-2.01,9.09,75.87,72,running,running,abnormal
2.49,-3.37,8.96,75.87,81,running,running,abnormal
-0.81,-3.99,10.51,75.87,88,running,running,abnormal
-0.55,-3.58,9.29,75.87,88,running,running,abnormal
-0.12,-1.83,9.82,75.99,88,running,running,abnormal
3.45,-4.05,8.73,75.87,0,running,running,abnormal
2.98,-1.61,11.31,75.87,0,running,running,abnormal
4.23,-2.4,8.62,75.87,63,running,running,abnormal
2.4,-4.24,8.95,75.87,66,running,running,abnormal
0.88,-2.7,11.25,75.87,68,running,running,abnormal
-0.6,-1.22,10.0,75.87,77,running,running,abnormal
1.82,-1.4,9.18,75.87,104,running,running,abnormal
3.27,-0.49,11.14,75.87,131,running,running,abnormal
3.1,-2.17,8.7,75.87,152,running,running,abnormal
1.69,-2.66,11.83,75.87,152,running,running,abnormal
2.15,-1.63,13.33,75.87,152,running,running,abnormal
3.15,-0.94,7.88,75.87,0,running,running,abnormal
2.46,-0.89,11.21,75.87,186,running,running,abnormal
3.72,-3.13,9.99,75.87,190,running,running,abnormal
0.42,-5.31,8.48,75.87,142,running,running,abnormal
0.84,-3.12,11.64,75.87,126,running,running,abnormal
-1.06,-0.97,10.59,75.87,121,running,running,abnormal
2.58,-3.48,9.17,75.87,116,running,running,abnormal
2.93,-1.73,12.6,75.87,115,running,running,abnormal
1.86,-1.51,10.35,75.87,111,running,running,abnormal
0.56,-3.91,9.3,75.99,107,running,running,abnormal
0.4,-0.83,9.32,75.99,107,running,running,abnormal
0.12,-2.24,10.33,75.87,107,running,running,abnormal
1.0,-1.54,9.63,75.87,0,running,running,abnormal
2.44,-2.68,10.04,75.87,232,running,running,abnormal
1.89,-2.41,13.52,75.87,208,running,running,abnormal
3.36,-1.64,8.52,75.87,206,running,running,abnormal
0.8,-4.6,8.54,75.87,160,running,running,abnormal
-0.73,-2.77,8.69,75.99,145,running,running,abnormal
1.04,-1.87,9.21,75.99,145,running,running,abnormal
1.88,-2.43,9.98,75.87,119,running,running,abnormal
2.45,-1.55,9.67,75.87,109,running,running,abnormal
2.22,-1.06,8.19,75.87,97,running,running,abnormal
2.11,-2.72,10.3,75.87,92,running,running,abnormal
-1.12,-3.31,8.71,75.87,93,running,running,abnormal
1.62,-0.81,9.03,75.87,93,running,running,abnormal
0.69,0.34,10.26,75.87,93,running,running,abnormal
0.49,-1.51,10.01,75.87,0,running,running,abnormal
2.75,-1.23,10.95,75.87,168,running,running,abnormal
3.21,-2.25,8.24,75.87,163,running,running,abnormal
1.55,-1.51,9.23,75.87,150,running,running,abnormal
-0.71,-3.88,9.3,75.87,148,running,running,abnormal
0.0,-1.77,12.7,75.99,155,running,running,abnormal
0.78,-1.9,9.16,75.87,155,running,running,abnormal
3.31,-1.07,9.78,75.99,125,running,running,abnormal
1.77,-2.33,8.6,75.87,114,running,running,abnormal
1.53,-2.59,9.86,75.87,114,running,running,abnormal
-0.65,-4.34,8.32,75.87,104,running,running,abnormal
0.91,-0.36,11.84,75.87,104,running,running,abnormal
0.19,-2.29,10.77,75.99,104,running,running,abnormal
0.92,-0.73,9.63,75.99,0,running,running,abnormal
4.1,-1.84,10.27,75.87,0,running,running,abnormal
2.13,-1.11,6.73,75.87,81,running,running,abnormal
1.63,-3.17,10.07,75.87,81,running,running,abnormal
0.21,-2.31,9.46,75.99,81,running,running,abnormal
-0.8,-2.09,9.76,75.99,72,running,running,abnormal
-1.0,-2.01,8.4,75.87,70,running,running,abnormal
0.14,-1.11,12.26,75.99,75,running,running,abnormal
3.16,-0.45,10.19,75.99,78,running,running,abnormal
1.56,-1.41,9.08,75.99,78,running,running,abnormal
3.89,-2.5,10.44,75.87,78,running,running,abnormal
0.45,-2.41,8.74,75.99,0,running,running,abnormal
-1.51,-2.58,9.57,75.87,175,running,running,abnormal
1.97,-1.6,9.79,75.87,180,running,running,abnormal
0.9,-2.32,10.14,75.87,163,running,running,abnormal
1.78,-1.86,10.23,75.99,168,running,running,abnormal
2.62,-2.39,10.1,75.99,139,running,running,abnormal
3.29,0.76,12.78,75.99,131,running,running,abnormal
2.52,-0.91,11.78,75.99,131,running,running,abnormal
1.2,-3.24,8.24,75.87,123,running,running,abnormal
1.89,-1.23,11.85,75.99,136,running,running,abnormal
0.58,-1.26,8.74,75.99,168,running,running,abnormal
1.24,-1.05,11.17,75.99,182,running,running,abnormal
3.21,-0.65,10.49,75.99,200,running,running,abnormal
1.06,1.45,8.85,75.99,199,running,running,abnormal
1.76,0.82,8.38,75.99,200,running,running,abnormal
1.7,-1.11,9.92,75.99,220,running,running,abnormal
1.83,-0.71,9.01,75.87,188,running,running,abnormal
1.56,-0.71,11.64,75.99,172,running,running,abnormal
1.6,-0.98,9.99,75.99,158,running,running,abnormal
1.91,0.22,10.05,75.99,160,running,running,abnormal
1.92,-0.59,11.2,75.87,131,running,running,abnormal
2.6,-0.15,9.08,75.87,120,running,running,abnormal
1.93,0.13,9.32,75.87,110,running,running,abnormal
0.56,-4.3,10.01,75.99,109,running,running,abnormal
0.95,-2.16,8.37,75.87,118,running,running,abnormal
1.33,-3.01,9.27,75.99,120,running,running,abnormal
1.0,-1.23,9.99,75.87,143,running,running,abnormal
3.62,-1.25,9.63,75.99,143,running,running,abnormal
2.72,-2.21,11.88,75.99,112,running,running,abnormal
3.31,-0.29,8.09,75.99,112,running,running,abnormal
5.58,-2.13,11.83,75.99,99,running,running,abnormal
-0.54,-4.38,9.13,75.87,99,running,running,abnormal
